batter,match_id,date,venue,bowling_team,batsman_runs,ball,is_wicket,is_boundary,is_six,is_four,strike_rate,put_avg,put_avg_expanding,rolling_avg_5,rolling_sr_5,venue_avg,venue_overall_avg,pvp_avg,career_avg,career_sr,career_matches,target_next_runs,target_next_sr
JP Duminy,587,2016-04-17,M Chinnaswamy Stadium,Royal Challengers Bangalore,7,5,0,1,0,1,140.0,36.63636363636363,39.6,23.4,120.008,41.0,19.843718079673135,11.166666666666668,27.723076923076924,116.19615384615385,65,49.0,158.06
JP Duminy,593,2016-04-23,Feroz Shah Kotla,Mumbai Indians,49,31,0,5,2,3,158.06,32.625,33.833333333333336,28.2,122.208,31.0,19.530133928571427,8.027777777777777,27.40909090909091,116.55681818181819,66,48.0,111.63
JP Duminy,599,2016-04-27,Feroz Shah Kotla,Gujarat Lions,48,43,1,4,1,3,111.63,30.5,17.0,35.4,129.53400000000002,31.0,19.530133928571427,4.635416666666667,27.73134328358209,117.17626865671643,67,13.0,185.71
JP Duminy,607,2016-05-03,Saurashtra Cricket Association Stadium,Gujarat Lions,13,7,0,2,0,2,185.71,30.5,48.0,36.8,149.534,13.0,22.84285714285714,8.0,28.029411764705884,117.09470588235295,68,34.0,103.03
JP Duminy,609,2016-05-05,Feroz Shah Kotla,Rising Pune Supergiants,34,33,1,1,0,1,103.03,24.0,30.88888888888889,30.2,139.686,31.0,19.530133928571427,5.666666666666667,27.81159420289855,118.0891304347826,69,9.0,100.0
JP Duminy,623,2016-05-15,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Mumbai Indians,9,9,1,1,0,1,100.0,32.625,36.0,30.6,131.686,25.666666666666668,17.72189349112426,9.166666666666666,27.9,117.87400000000001,70,14.0,100.0
JP Duminy,625,2016-05-17,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Rising Pune Supergiants,14,14,1,1,0,1,100.0,24.0,34.0,23.6,120.074,25.666666666666668,17.72189349112426,15.833333333333334,27.633802816901408,117.62225352112677,71,17.0,113.33
JP Faulkner,311,2012-04-06,Sawai Mansingh Stadium,Rajasthan Royals,11,9,0,0,0,0,122.22,11.0,24.4,11.0,122.22,4.0,19.288100208768267,3.3333333333333335,27.301369863013697,117.32205479452055,0,3.0,60.0
JP Faulkner,315,2012-04-08,Subrata Roy Sahara Stadium,Pune Warriors,3,5,1,0,0,0,60.0,8.333333333333334,16.666666666666668,7.0,91.11,11.0,17.1787072243346,5.333333333333334,11.0,122.22,1,19.0,135.71
JP Faulkner,393,2013-04-11,Subrata Roy Sahara Stadium,Pune Warriors,19,14,0,2,1,1,135.71,8.333333333333334,3.0,11.0,105.97666666666667,11.0,17.1787072243346,2.125,7.0,91.11,2,3.0,42.86
JP Faulkner,407,2013-04-20,M Chinnaswamy Stadium,Royal Challengers Bangalore,3,7,1,0,0,0,42.86,10.6,7.5,9.0,90.1975,22.0,19.843718079673135,6.75,11.0,105.97666666666667,3,1.0,100.0
JP Faulkner,420,2013-04-29,Sawai Mansingh Stadium,Royal Challengers Bangalore,1,1,0,0,0,0,100.0,10.6,3.0,7.4,92.158,4.0,19.288100208768267,3.0,9.0,90.1975,4,1.0,25.0
JP Faulkner,427,2013-05-03,Eden Gardens,Kolkata Knight Riders,1,4,1,0,0,0,25.0,2.8,13.142857142857142,5.4,72.71400000000001,2.5,19.11173184357542,1.9166666666666667,7.4,92.158,5,3.0,150.0
JP Faulkner,431,2013-05-05,Sawai Mansingh Stadium,Pune Warriors,3,2,0,0,0,0,150.0,8.333333333333334,11.0,5.4,90.71400000000001,4.0,19.288100208768267,19.0,6.333333333333333,80.965,6,1.0,50.0
JP Faulkner,442,2013-05-12,Sawai Mansingh Stadium,Chennai Super Kings,1,2,1,0,0,0,50.0,5.5,21.4,1.8,73.572,4.0,19.288100208768267,6.75,5.857142857142857,90.82714285714285,7,12.0,92.31
JP Faulkner,447,2013-05-15,Wankhede Stadium,Mumbai Indians,12,13,1,2,0,2,92.31,16.666666666666668,2.8,3.6,83.462,14.0,19.321590909090908,8.0,5.25,85.72375,8,6.0,200.0
JP Faulkner,449,2013-05-17,"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,6,3,1,1,1,0,200.0,10.428571428571429,10.6,4.6,103.46199999999999,6.0,19.61134163208852,5.75,6.0,86.45555555555556,9,11.0,100.0
JP Faulkner,455,2013-05-22,Feroz Shah Kotla,Sunrisers Hyderabad,11,11,0,2,0,2,100.0,10.428571428571429,6.0,6.6,118.46199999999999,12.75,19.530133928571427,4.5,6.0,97.81,10,8.0,400.0
JP Faulkner,461,2014-04-18,Sheikh Zayed Stadium,Sunrisers Hyderabad,8,2,0,2,0,2,400.0,10.428571428571429,8.5,7.6,168.462,5.0,16.221238938053098,13.0,6.454545454545454,98.0090909090909,11,8.0,114.29
JP Faulkner,464,2014-04-20,Sharjah Cricket Stadium,Punjab Kings,8,7,0,1,1,0,114.29,24.4,8.333333333333334,9.0,181.32,8.0,21.333333333333332,4.111111111111112,6.583333333333333,123.175,12,4.0,200.0
JP Faulkner,467,2014-04-23,Dubai International Cricket Stadium,Chennai Super Kings,4,2,1,1,0,1,200.0,5.5,1.0,7.4,202.858,4.0,18.495238095238093,14.0,6.6923076923076925,122.49153846153847,13,2.0,200.0
JP Faulkner,476,2014-04-29,Sheikh Zayed Stadium,Kolkata Knight Riders,2,1,0,0,0,0,200.0,2.8,1.0,6.6,202.858,5.0,16.221238938053098,2.0,6.5,128.02785714285716,14,1.0,100.0
JP Faulkner,482,2014-05-05,"Sardar Patel Stadium, Motera",Kolkata Knight Riders,1,1,0,0,0,0,100.0,2.8,1.5,4.6,202.858,10.0,19.612021857923498,2.0,6.2,132.826,15,4.0,66.67
JP Faulkner,487,2014-05-08,"Sardar Patel Stadium, Motera",Sunrisers Hyderabad,4,6,1,0,0,0,66.67,10.428571428571429,8.333333333333334,3.8,136.19199999999998,10.0,19.612021857923498,7.5,5.875,130.774375,16,41.0,215.79
JP Faulkner,492,2014-05-11,M Chinnaswamy Stadium,Royal Challengers Bangalore,41,19,0,6,3,3,215.79,10.6,2.0,10.4,156.49200000000002,22.0,19.843718079673135,3.6,5.764705882352941,127.0035294117647,17,1.0,25.0
JP Faulkner,494,2014-05-13,JSCA International Stadium Complex,Chennai Super Kings,1,4,1,0,0,0,25.0,5.5,2.5,9.8,121.492,1.0,18.807692307692307,5.875,7.722222222222222,131.9361111111111,18,23.0,287.5
JP Faulkner,498,2014-05-15,"Sardar Patel Stadium, Motera",Delhi Capitals,23,8,1,3,3,0,287.5,13.142857142857142,5.5,14.0,138.99200000000002,10.0,19.612021857923498,1.5,7.368421052631579,126.3078947368421,19,31.0,140.91
JP Faulkner,501,2014-05-19,"Sardar Patel Stadium, Motera",Mumbai Indians,31,22,0,3,2,1,140.91,16.666666666666668,12.0,20.0,147.174,10.0,19.612021857923498,5.2,8.15,134.3675,20,35.0,269.23
JP Faulkner,509,2014-05-23,"Punjab Cricket Association Stadium, Mohali",Punjab Kings,35,13,0,5,4,1,269.23,24.4,8.0,26.2,187.686,35.0,19.662264150943397,3.75,9.238095238095237,134.67904761904762,21,23.0,164.29
JP Faulkner,513,2014-05-25,Wankhede Stadium,Mumbai Indians,23,14,1,3,3,0,164.29,16.666666666666668,21.5,22.6,177.38600000000002,14.0,19.321590909090908,6.8,10.409090909090908,140.795,22,46.0,124.32
JP Faulkner,520,2015-04-10,Maharashtra Cricket Association Stadium,Punjab Kings,46,37,1,5,3,2,124.32,24.4,21.5,31.6,197.25000000000003,16.25,20.62727272727273,4.916666666666666,10.956521739130435,141.81652173913045,23,17.0,154.55
JP Faulkner,523,2015-04-12,Feroz Shah Kotla,Delhi Capitals,17,11,1,2,0,2,154.55,13.142857142857142,23.0,30.4,170.66,12.75,19.530133928571427,1.0,12.416666666666666,141.0875,24,6.0,100.0
JP Faulkner,526,2015-04-14,"Sardar Patel Stadium, Motera",Mumbai Indians,6,6,0,0,0,0,100.0,16.666666666666668,22.0,25.4,162.478,10.0,19.612021857923498,3.1666666666666665,12.6,141.626,25,6.0,120.0
JP Faulkner,529,2015-04-16,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Sunrisers Hyderabad,6,5,0,1,0,1,120.0,10.428571428571429,7.25,19.6,132.632,6.0,17.72189349112426,1.0,12.346153846153847,140.025,26,1.0,20.0
JP Faulkner,536,2015-04-21,"Sardar Patel Stadium, Motera",Punjab Kings,1,5,2,0,0,0,20.0,24.4,29.666666666666668,15.2,103.774,10.0,19.612021857923498,6.5,12.11111111111111,139.28333333333333,27,4.0,80.0
JP Faulkner,540,2015-04-24,"Sardar Patel Stadium, Motera",Royal Challengers Bangalore,4,5,1,0,0,0,80.0,10.6,15.0,6.8,94.91,10.0,19.612021857923498,13.0,11.714285714285714,135.0232142857143,28,8.0,200.0
JP Faulkner,553,2015-05-03,Brabourne Stadium,Delhi Capitals,8,4,0,1,0,1,200.0,13.142857142857142,20.0,5.0,104.0,14.666666666666666,22.061349693251532,4.25,11.448275862068966,133.12586206896552,29,30.0,157.89
JP Faulkner,558,2015-05-07,Brabourne Stadium,Sunrisers Hyderabad,30,19,1,4,2,2,157.89,10.428571428571429,7.0,9.8,115.578,14.666666666666666,22.061349693251532,5.194444444444445,11.333333333333334,135.355,30,16.0,123.08
JP Faulkner,563,2015-05-10,"MA Chidambaram Stadium, Chepauk",Chennai Super Kings,16,13,1,2,0,2,123.08,5.5,2.0,11.8,116.194,16.0,20.09861111111111,0.75,11.935483870967742,136.08193548387098,31,6.0,100.0
JP Faulkner,570,2015-05-16,Brabourne Stadium,Kolkata Knight Riders,6,6,1,1,0,1,100.0,2.8,1.3333333333333333,12.8,132.19400000000002,14.666666666666666,22.061349693251532,3.25,12.0625,135.675625,32,4.0,80.0
JP Faulkner,574,2015-05-20,Maharashtra Cricket Association Stadium,Royal Challengers Bangalore,4,5,1,1,0,1,80.0,10.6,12.25,12.8,132.19400000000002,16.25,20.62727272727273,2.0,11.878787878787879,134.59454545454545,33,7.0,87.5
JP Faulkner,585,2016-04-16,Wankhede Stadium,Mumbai Indians,7,8,1,1,0,1,87.5,16.666666666666668,18.0,12.6,109.694,14.0,19.321590909090908,6.0,11.647058823529411,132.98882352941177,34,22.0,169.23
JP Faulkner,599,2016-04-27,Feroz Shah Kotla,Delhi Capitals,22,13,0,2,0,2,169.23,13.142857142857142,16.0,11.0,111.96199999999999,12.75,19.530133928571427,5.666666666666667,11.514285714285714,131.68914285714285,35,9.0,150.0
JP Faulkner,601,2016-04-29,Maharashtra Cricket Association Stadium,Rising Pune Supergiants,9,6,0,1,0,1,150.0,7.5,11.0,9.6,117.346,16.25,20.62727272727273,3.3333333333333335,11.805555555555555,132.73194444444445,36,32.0,118.52
JP Faulkner,604,2016-05-01,Saurashtra Cricket Association Stadium,Punjab Kings,32,27,1,3,0,3,118.52,24.4,22.5,14.8,121.05,20.0,22.84285714285714,2.1,11.72972972972973,133.19864864864866,37,7.0,116.67
JP Faulkner,607,2016-05-03,Saurashtra Cricket Association Stadium,Delhi Capitals,7,6,1,0,0,0,116.67,13.142857142857142,17.5,15.4,128.384,20.0,22.84285714285714,9.5,12.263157894736842,132.81236842105264,38,4.0,200.0
JP Faulkner,23,2017-04-21,Eden Gardens,Kolkata Knight Riders,4,2,0,0,0,0,200.0,2.8,2.5,14.8,150.884,2.5,19.11173184357542,6.25,12.128205128205128,132.39846153846153,39,21.0,72.41
JP Faulkner,34,2017-04-29,Saurashtra Cricket Association Stadium,Mumbai Indians,21,29,2,2,0,2,72.41,16.666666666666668,15.8,14.6,131.52,20.0,22.84285714285714,3.25,11.925,134.0885,40,6.0,85.71
JP Faulkner,38,2017-05-01,Maharashtra Cricket Association Stadium,Rising Pune Supergiants,6,7,1,0,0,0,85.71,7.5,9.0,14.0,118.66199999999999,16.25,20.62727272727273,4.0,12.146341463414634,132.58414634146342,41,1.0,25.0
JP Faulkner,41,2017-05-04,Feroz Shah Kotla,Delhi Capitals,1,4,1,0,0,0,25.0,13.142857142857142,15.4,7.8,99.958,12.75,19.530133928571427,5.75,12.0,131.46809523809523,42,14.0,175.0
JP Faulkner,49,2017-05-10,Green Park,Delhi Capitals,14,8,0,1,0,1,175.0,13.142857142857142,13.0,9.2,111.624,11.0,19.61904761904762,6.5,11.744186046511627,128.99209302325582,43,8.0,80.0
JR Hopes,61,2008-04-19,"Punjab Cricket Association Stadium, Mohali",Chennai Super Kings,71,34,1,13,3,10,208.82,23.75,10.428571428571429,71.0,208.82,41.75,19.662264150943397,6.6,11.71111111111111,128.92577777777777,0,16.0,100.0
